name,vote_average,vote_count,overview,genres,keyword,trailer,imdb_id,quality_score,soup
Seinfeld,8.254,2261,A stand-up comedian and his three offbeat friends weather the pitfalls and payoffs of life in New York City in the '90s. It's a show about nothing.,['Comedy'],"['new york city', 'observational comedy', 'manhattan, new york city', 'sitcom', 'stand-up comedian', 'irreverent', 'witty', 'sharp']",https://www.youtube.com/watch?v=hQXKyIG_NS4,tt0098904,0.8216040970339369,"new york city observational comedy manhattan, new york city sitcom stand-up comedian irreverent witty sharp Comedy Comedy Comedy Comedy Comedy Comedy Comedy Comedy Comedy"
Hannibal,8.252,2807,"Both a gift and a curse, Graham has the extraordinary ability to think like his prey—he sees what they see, feels what they feel. But while Graham is pursuing an especially troubling, cannibalistic murderer, Special Agent Jack Crawford teams him with a highly respected psychiatrist – a man with a taste for the criminal minded – Dr. Hannibal Lecter.","['Drama', 'Crime']","['based on novel or book', 'symbolism', 'fbi', 'manipulation', 'murder', 'serial killer', 'psychological thriller', 'cannibal', 'psychiatrist', 'killer', 'lgbt', 'murder investigation', 'burlesque', 'human behavior', 'criminal consultant', 'gothic romance', 'police profiling', 'abusive relationship', 'psychological horror', 'moral corruption', 'religious symbolism', 'philosophy of morality', 'color symbolism', 'هانیبال']",https://www.youtube.com/watch?v=RuiklpUQ-p4,tt2243973,0.8490978341498515,based on novel or book symbolism fbi manipulation murder serial killer psychological thriller cannibal psychiatrist killer lgbt murder investigation burlesque human behavior criminal consultant gothic romance police profiling abusive relationship psychological horror moral corruption religious symbolism philosophy of morality color symbolism هانیبال Drama Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama Crime
Queer As Folk,8.2,522,"Brash humor and genuine emotion make up this original series revolving around the lives, loves, ambitions, careers and friendships of a group of gay men and women living on Liberty Avenue in contemporary Pittsburgh, PA. The show offers an unapologetic look at modern, urban gay and lesbian lives while addressing the most critical health and political issues affecting the community. Sometimes racy, sometimes sensitive and always straight to the heart.",['Drama'],"['age difference', 'lgbt', 'pittsburgh, pennsylvania']",https://www.youtube.com/watch?v=RIavR_pk__E,tt0262985,0.7891715947632469,"age difference lgbt pittsburgh, pennsylvania Drama Drama Drama Drama Drama Drama Drama Drama Drama"
ThunderCats,7.906,256,"The ThunderCats are on the move! After the kingdom of Thundera is attacked by the lizard people, Lion-O leads Tygra, Cheetara and the other heroes on a quest for the Book of Omens and the magic stones of legend. But he'll have to face villains like Mumm-Ra, the ancient evil sorceror, and Slithe, the dangerous lizard general. Luckily, he has the Sword of Omens and its amazing powers at his disposal.","['Animation', 'Sci-Fi & Fantasy', 'Action & Adventure']","['cat', 'villain', 'anthropomorphism', 'reboot', 'fantasy world', 'big cats', 'good versus evil', 'war', 'fantasy creature', 'anime inspired']",https://www.youtube.com/watch?v=Yevav-RcUfQ,tt1666278,0.6723535473592762,cat villain anthropomorphism reboot fantasy world big cats good versus evil war fantasy creature anime inspired Animation Sci-Fi & Fantasy Action & Adventure Animation Sci-Fi & Fantasy Action & Adventure Animation Sci-Fi & Fantasy Action & Adventure Animation Sci-Fi & Fantasy Action & Adventure Animation Sci-Fi & Fantasy Action & Adventure Animation Sci-Fi & Fantasy Action & Adventure Animation Sci-Fi & Fantasy Action & Adventure Animation Sci-Fi & Fantasy Action & Adventure Animation Sci-Fi & Fantasy Action & Adventure
Daria,8.246,656,"After moving to a new town with her stressed-out parents and relentlessly popular little sister, Daria uses her acerbic wit and keen powers of observation to contend with the mind-numbingly ridiculous world of Lawndale High.","['Comedy', 'Animation']","['sarcasm', 'friendship', 'high school', 'satire', 'misanthrophy', 'teenage girl', 'school', 'high school student', 'absurd', 'compassionate', 'sarcastic']",,tt0118298,0.6571334820855187,sarcasm friendship high school satire misanthrophy teenage girl school high school student absurd compassionate sarcastic Comedy Animation Comedy Animation Comedy Animation Comedy Animation Comedy Animation Comedy Animation Comedy Animation Comedy Animation Comedy Animation
The West Wing,8.243,550,The West Wing provides a glimpse into presidential politics in the nation's capital as it tells the stories of the members of a fictional presidential administration. These interesting characters have humor and dedication that touches the heart while the politics that they discuss touch on everyday life.,['Drama'],"['washington dc, usa', 'the white house', 'usa president', 'politics', 'government', 'political intrigue\xa0', 'usa politics', 'political consultant', 'complex', 'political conflict', 'chief of staff', 'sentimental', 'comforting', 'complicated', 'informative', 'sincere']",https://www.youtube.com/watch?v=S1-ip47WYWc,tt0200276,0.7426370201362827,"washington dc, usa the white house usa president politics government political intrigue  usa politics political consultant complex political conflict chief of staff sentimental comforting complicated informative sincere Drama Drama Drama Drama Drama Drama Drama Drama Drama"
The Last Kingdom,8.242,1913,"A show of heroic deeds and epic battles with a thematic depth that embraces politics, religion, warfare, courage, love, loyalty and our universal search for identity. Combining real historical figures and events with fictional characters, it is the story of how a people combined their strength under one of the most iconic kings of history in order to reclaim their land for themselves and build a place they call home.","['Action & Adventure', 'Drama', 'War & Politics']","['based on novel or book', 'vikings (norsemen)', 'royalty', 'historical fiction', 'king', 'historical', 'historical drama', 'costume drama', 'saxons', 'northumbria', '9th century', 'dark', 'gritty', 'period piece', 'sword and sandal', 'action', 'adventure', 'violent', 'middle ages']",https://www.youtube.com/watch?v=WxPApTGWwas,tt4179452,0.8246680748113228,based on novel or book vikings (norsemen) royalty historical fiction king historical historical drama costume drama saxons northumbria 9th century dark gritty period piece sword and sandal action adventure violent middle ages Action & Adventure Drama War & Politics Action & Adventure Drama War & Politics Action & Adventure Drama War & Politics Action & Adventure Drama War & Politics Action & Adventure Drama War & Politics Action & Adventure Drama War & Politics Action & Adventure Drama War & Politics Action & Adventure Drama War & Politics Action & Adventure Drama War & Politics
Power Book II: Ghost,8.241,347,"Picking up just days after the “Power” finale, this sequel series follows Tariq navigating his new life, in which his desire to shed his father’s legacy comes up against the mounting pressure to save his family.","['Crime', 'Drama']","['new york city', 'gang leader', 'politics', 'organized crime', 'police corruption', 'kingpin']",https://www.youtube.com/watch?v=XkTP1QTRWDA,tt10732104,0.6698295480254141,new york city gang leader politics organized crime police corruption kingpin Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama
Rome,8.241,1442,A down-to-earth account of the lives of both illustrious and ordinary Romans set in the last days of the Roman Republic.,"['Action & Adventure', 'Drama']","['rome, italy', 'roman empire', 'ancient rome', 'betrayal', 'soldier', 'rise to power', 'historical drama', 'somber', '1st century', 'political rival', 'euphoric']",https://www.youtube.com/watch?v=rtUQqiIa0oI,tt0384766,0.7918656420519643,"rome, italy roman empire ancient rome betrayal soldier rise to power historical drama somber 1st century political rival euphoric Action & Adventure Drama Action & Adventure Drama Action & Adventure Drama Action & Adventure Drama Action & Adventure Drama Action & Adventure Drama Action & Adventure Drama Action & Adventure Drama Action & Adventure Drama"
The Vietnam War,8.239,211,"An immersive 360-degree narrative telling the epic story of the Vietnam War as it has never before been told on film. Featuring testimony from nearly 80 witnesses, including many Americans who fought in the war and others who opposed it, as well as Vietnamese combatants and civilians from both the winning and losing sides.","['Documentary', 'War & Politics']","['1970s', 'vietnam war', 'civil rights', 'anti-communism', 'miniseries', 'communism', 'anti war protest', 'usa history', '1950s', '1960s', 'asian history', 'indochina war']",https://www.youtube.com/watch?v=7XS811-ZDB8,tt1877514,0.739419118853787,1970s vietnam war civil rights anti-communism miniseries communism anti war protest usa history 1950s 1960s asian history indochina war Documentary War & Politics Documentary War & Politics Documentary War & Politics Documentary War & Politics Documentary War & Politics Documentary War & Politics Documentary War & Politics Documentary War & Politics Documentary War & Politics
White Collar,8.237,1511,"In exchange for his freedom, charming con artist Neal Caffrey provides his expertise to help straight-man FBI agent Peter Burke catch elusive white-collar criminals.","['Crime', 'Drama', 'Mystery']","['new york city', 'fbi', 'con man', 'art thief', 'ex-con', 'gentleman thief', 'white collar criminal', 'forger', 'criminal consultant', 'colleague']",,tt1358522,0.8362867777586869,new york city fbi con man art thief ex-con gentleman thief white collar criminal forger criminal consultant colleague Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery
Mr Inbetween,8.233,292,"Ray Shoesmith is a father, ex-husband, boyfriend and best friend: tough roles to juggle in the modern age. Even harder when you’re a criminal for hire.","['Crime', 'Drama']","['dark comedy', 'macabre', 'aggressive', 'introspective']",https://www.youtube.com/watch?v=EooRG3QhQOY,tt7472896,0.7501909808885904,dark comedy macabre aggressive introspective Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama Crime Drama
Nathan for You,8.231,294,"Self-proclaimed business expert, writer, director and comedian Nathan Fielder helps real small businesses turn a profit with marketing tactics that no ordinary consultant would dare to attempt. From driving foot traffic to an off-the-strip souvenir shop by using Hollywood flair and a Johnny Depp impersonator, to creating a rebate that can only be redeemed by climbing a mountain, to founding a coffee shop called ""Dumb Starbucks,” Nathan has always gone to the limit to make his ideas come to life. With his unorthodox approach to problem solving, Nathan’s genuine efforts to do good often draw the real people he encounters into an experience far beyond what they signed up for.","['Comedy', 'Documentary']","['prank', 'mockumentary', 'cringe']",,tt2297757,0.7539103662525892,prank mockumentary cringe Comedy Documentary Comedy Documentary Comedy Documentary Comedy Documentary Comedy Documentary Comedy Documentary Comedy Documentary Comedy Documentary Comedy Documentary
Scooby-Doo! Mystery Incorporated,8.228,1100,"This incarnation of the popular cartoon series finds Scooby and the gang living in Crystal Cove, a small town with a long history of ghost sightings, monster tales and other mysteries ripe for the sleuths to solve once and for all. But the longstanding Crystal Cove residents, who bank on the town's reputation to attract tourists, are prepared to do what it takes to protect their turf.","['Animation', 'Mystery', 'Family', 'Sci-Fi & Fantasy', 'Kids']","['detective', 'friendship', 'friends', 'criminal investigation', 'nostalgic', 'lighthearted', 'amused', 'awestruck']",https://www.youtube.com/watch?v=eL7s1RHxKQ8,tt1660055,0.6455904966023949,detective friendship friends criminal investigation nostalgic lighthearted amused awestruck Animation Mystery Family Sci-Fi & Fantasy Kids Animation Mystery Family Sci-Fi & Fantasy Kids Animation Mystery Family Sci-Fi & Fantasy Kids Animation Mystery Family Sci-Fi & Fantasy Kids Animation Mystery Family Sci-Fi & Fantasy Kids Animation Mystery Family Sci-Fi & Fantasy Kids Animation Mystery Family Sci-Fi & Fantasy Kids Animation Mystery Family Sci-Fi & Fantasy Kids Animation Mystery Family Sci-Fi & Fantasy Kids
This Is Us,8.227,1586,"Follows the lives and families of three adults living and growing up in the United States of America in present and past times. As their paths cross and their life stories intertwine in curious ways, we find that several of them share the same birthday - and so much more than anyone would expect.",['Drama'],"['sibling relationship', 'loss of loved one', 'adoption', 'addiction', 'romance', 'flashback', 'grief', 'family relationships', 'nostalgic', 'grieving', 'joyous']",https://www.youtube.com/watch?v=ViBgNO0FpmE,tt5555260,0.8297705982974704,sibling relationship loss of loved one adoption addiction romance flashback grief family relationships nostalgic grieving joyous Drama Drama Drama Drama Drama Drama Drama Drama Drama
Dexter,8.227,5294,"Dexter Morgan, a blood spatter pattern analyst for the Miami Metro Police also leads a secret life as a serial killer, hunting down criminals who have slipped through the cracks of justice.","['Crime', 'Drama', 'Mystery']","['miami, florida', 'based on novel or book', 'double life', 'homicide', 'vigilante', 'murder', 'serial killer', 'psychological thriller', 'killer', 'forensic science', 'murder investigation', 'crime investigation', 'dark secret', 'police department', 'neo-noir', 'dark', 'police procedural', 'psychological drama', 'violence', 'thriller']",https://www.youtube.com/watch?v=YQeUmSD1c3g,tt0773262,0.7404239316600936,"miami, florida based on novel or book double life homicide vigilante murder serial killer psychological thriller killer forensic science murder investigation crime investigation dark secret police department neo-noir dark police procedural psychological drama violence thriller Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery"
Line of Duty,8.226,461,"A drama about the investigations of AC-12, a controversial police anticorruption unit.","['Crime', 'Drama', 'Mystery']","['police', 'dirty cop', 'internal affairs', 'police corruption', 'procedural', 'anti-corruption', 'police procedural']",,tt2303687,0.7729501761847775,police dirty cop internal affairs police corruption procedural anti-corruption police procedural Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery Crime Drama Mystery
Kipo and the Age of Wonderbeasts,8.225,227,"A sheltered girl gets a crash course in survival when a mutant attack sends her to the surface, far from the safety of her underground home.","['Animation', 'Action & Adventure', 'Sci-Fi & Fantasy', 'Kids']","['transformation', 'talking animal', 'based on webcomic or webtoon', 'underground colony']",https://www.youtube.com/watch?v=25UHUbpFTtY,tt10482560,0.7476250710590315,transformation talking animal based on webcomic or webtoon underground colony Animation Action & Adventure Sci-Fi & Fantasy Kids Animation Action & Adventure Sci-Fi & Fantasy Kids Animation Action & Adventure Sci-Fi & Fantasy Kids Animation Action & Adventure Sci-Fi & Fantasy Kids Animation Action & Adventure Sci-Fi & Fantasy Kids Animation Action & Adventure Sci-Fi & Fantasy Kids Animation Action & Adventure Sci-Fi & Fantasy Kids Animation Action & Adventure Sci-Fi & Fantasy Kids Animation Action & Adventure Sci-Fi & Fantasy Kids
Sonic Prime,8.223,526,"When an explosive battle with Dr. Eggman shatters the universe, Sonic races through parallel dimensions to reconnect with his friends and save the world.","['Animation', 'Action & Adventure', 'Sci-Fi & Fantasy', 'Kids']","['exploration', 'fast', 'friends', 'confrontation', 'based on video game', 'hedgehog', 'other world', 'bewildered']",https://www.youtube.com/watch?v=2rShZls4Ffw,tt13961348,0.6614971015409535,exploration fast friends confrontation based on video game hedgehog other world bewildered Animation Action & Adventure Sci-Fi & Fantasy Kids Animation Action & Adventure Sci-Fi & Fantasy Kids Animation Action & Adventure Sci-Fi & Fantasy Kids Animation Action & Adventure Sci-Fi & Fantasy Kids Animation Action & Adventure Sci-Fi & Fantasy Kids Animation Action & Adventure Sci-Fi & Fantasy Kids Animation Action & Adventure Sci-Fi & Fantasy Kids Animation Action & Adventure Sci-Fi & Fantasy Kids Animation Action & Adventure Sci-Fi & Fantasy Kids
When They See Us,8.221,989,Five teens from Harlem become trapped in a nightmare when they're falsely accused of a brutal attack in Central Park.,['Drama'],"['new york city', 'rape', 'based on true story', 'miniseries', 'racism', 'true crime', 'fight the system', 'miscarriage of justice', 'social issues', '1980s', 'race relations', 'thought provoking', 'african american']",https://www.youtube.com/watch?v=lN9iHSaFJm4,tt7137906,0.8136497351659108,new york city rape based on true story miniseries racism true crime fight the system miscarriage of justice social issues 1980s race relations thought provoking african american Drama Drama Drama Drama Drama Drama Drama Drama Drama
IT: Welcome to Derry,8.2,1311,"In 1962, amid a spate of unexplained disappearances of local children, a group of misfit friends begin to suspect a long-buried ancient evil lurking. As the kids set out to determine what's really going on, a rising unease prompts several townspeople to work together to restore peace – all while a U.S. military operation seeks to exploit Derry for its own objectives.","['Drama', 'Mystery']","['based on novel or book', 'small town', 'clown', 'prequel', 'disappearance', 'dead children', 'aggressive', '1960s', 'supernatural horror', 'children in danger', 'psychological horror', 'horror']",https://www.youtube.com/watch?v=u4JE2AyqDII,tt19244304,0.641293810040311,based on novel or book small town clown prequel disappearance dead children aggressive 1960s supernatural horror children in danger psychological horror horror Drama Mystery Drama Mystery Drama Mystery Drama Mystery Drama Mystery Drama Mystery Drama Mystery Drama Mystery Drama Mystery
Suits,8.219,5549,"While running from a drug deal gone bad, Mike Ross, a brilliant young college-dropout, slips into a job interview with one of New York City's best legal closers, Harvey Specter. Tired of cookie-cutter law school grads, Harvey takes a gamble by hiring Mike on the spot after he recognizes his raw talent and photographic memory.",['Drama'],"['lawyer', 'impostor', 'law firm', 'photographic memory', 'paralegal', 'corporate law', 'courtroom drama']",https://www.youtube.com/watch?v=cUnkjEIW2-o,tt1632701,0.8562914932968116,lawyer impostor law firm photographic memory paralegal corporate law courtroom drama Drama Drama Drama Drama Drama Drama Drama Drama Drama
1923,8.217,707,"Follow a new generation of the Dutton family during the early twentieth century when pandemics, historic drought, the end of Prohibition and the Great Depression all plague the mountain west, and the Duttons who call it home.","['Drama', 'Western']","['africa', 'montana', 'prequel', 'range war', 'cattle ranch', '1920s', 'big game hunter', '20th century', 'gritty', 'western', 'indian residential school system']",https://www.youtube.com/watch?v=v88e9Dwnqo0,tt18335752,0.7891870424495717,africa montana prequel range war cattle ranch 1920s big game hunter 20th century gritty western indian residential school system Drama Western Drama Western Drama Western Drama Western Drama Western Drama Western Drama Western Drama Western Drama Western
Battlestar Galactica,7.063,268,"When the 12 Colonies of Man are wiped out by a cybernetic race called the Cylons, Commander Adama and the crew of the battlestar Galactica lead a ragtag fleet of human survivors in search of a ""mythical planet"" called Earth.","['Sci-Fi & Fantasy', 'Drama']","['space opera', 'cybernetic']",https://www.youtube.com/watch?v=5a5bEIf0UaU,tt0076984,0.73733761583651,space opera cybernetic Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama Sci-Fi & Fantasy Drama
